iteration,Cd,Cl,Cd_pressure,Cd_friction
1791,4.55325417e-01,-6.64758112e-02,4.50183346e-01,5.14207169e-03
1792,4.55316518e-01,-6.75626915e-02,4.50230018e-01,5.08649911e-03
1793,4.55226252e-01,-6.85865946e-02,4.50194903e-01,5.03134874e-03
1794,4.55073871e-01,-6.95553685e-02,4.50096776e-01,4.97709423e-03
1795,4.54949319e-01,-7.04491757e-02,4.50025161e-01,4.92415771e-03
1796,4.54875530e-01,-7.12776535e-02,4.50002412e-01,4.87311797e-03
1797,4.54838525e-01,-7.20475521e-02,4.50014794e-01,4.82373073e-03
1798,4.54833565e-01,-7.27649351e-02,4.50058547e-01,4.77501800e-03
1799,4.54852752e-01,-7.34261490e-02,4.50128085e-01,4.72466650e-03
1800,4.54858966e-01,-7.40409306e-02,4.50189498e-01,4.66946767e-03
1801,4.54855507e-01,-7.46264481e-02,4.50248309e-01,4.60719802e-03
1802,4.54857031e-01,-7.51374062e-02,4.50310245e-01,4.54678547e-03
1803,4.54861925e-01,-7.55880137e-02,4.50362080e-01,4.49984545e-03
1804,4.54834387e-01,-7.60033240e-02,4.50370174e-01,4.46421215e-03
1805,4.54753734e-01,-7.64309392e-02,4.50318996e-01,4.43473817e-03
1806,4.54633312e-01,-7.69095294e-02,4.50224856e-01,4.40845624e-03
1807,4.54462341e-01,-7.74586705e-02,4.50077748e-01,4.38459293e-03
1808,4.54306991e-01,-7.80848588e-02,4.49944203e-01,4.36278737e-03
1809,4.54137012e-01,-7.88195220e-02,4.49794135e-01,4.34287708e-03
1810,4.53932786e-01,-7.96114685e-02,4.49607953e-01,4.32483284e-03
1811,4.53694588e-01,-8.05069537e-02,4.49386273e-01,4.30831470e-03
1812,4.53412954e-01,-8.14535600e-02,4.49119967e-01,4.29298660e-03
1813,4.53068655e-01,-8.24864287e-02,4.48789439e-01,4.27921626e-03
1814,4.52742830e-01,-8.35429655e-02,4.48475539e-01,4.26729151e-03
1815,4.52384037e-01,-8.46527400e-02,4.48126331e-01,4.25770635e-03
1816,4.52046718e-01,-8.57792047e-02,4.47796176e-01,4.25054128e-03
1817,4.51704931e-01,-8.69581492e-02,4.47459139e-01,4.24579238e-03
1818,4.51407542e-01,-8.81396692e-02,4.47164014e-01,4.24352788e-03
1819,4.51127885e-01,-8.93772012e-02,4.46884245e-01,4.24363997e-03
1820,4.50881171e-01,-9.06171355e-02,4.46635248e-01,4.24592368e-03
1821,4.50660655e-01,-9.19171014e-02,4.46410542e-01,4.25011331e-03
1822,4.50486330e-01,-9.32131153e-02,4.46230380e-01,4.25595026e-03
1823,4.50350120e-01,-9.45413721e-02,4.46088145e-01,4.26197463e-03
1824,4.50245010e-01,-9.58346691e-02,4.45976144e-01,4.26886623e-03
1825,4.50165575e-01,-9.71419583e-02,4.45888700e-01,4.27687462e-03
1826,4.50104630e-01,-9.84159001e-02,4.45818631e-01,4.28599924e-03
1827,4.50074762e-01,-9.96958711e-02,4.45778581e-01,4.29618011e-03
1828,4.50065906e-01,-1.00913758e-01,4.45758551e-01,4.30735425e-03
1829,4.50075596e-01,-1.02111387e-01,4.45756081e-01,4.31951581e-03
1830,4.50102552e-01,-1.03248237e-01,4.45769913e-01,4.33263904e-03
1831,4.50154298e-01,-1.04360622e-01,4.45807506e-01,4.34679194e-03
1832,4.50246731e-01,-1.05405429e-01,4.45884797e-01,4.36193439e-03
1833,4.50391335e-01,-1.06404120e-01,4.46013263e-01,4.37807139e-03
1834,4.50564907e-01,-1.07329750e-01,4.46169554e-01,4.39535277e-03
1835,4.50742981e-01,-1.08184467e-01,4.46329277e-01,4.41370415e-03
1836,4.50918223e-01,-1.08964431e-01,4.46485383e-01,4.43284071e-03
1837,4.51091020e-01,-1.09679892e-01,4.46638479e-01,4.45254117e-03
1838,4.51278981e-01,-1.10319258e-01,4.46805894e-01,4.47308672e-03
1839,4.51474293e-01,-1.10870182e-01,4.46979966e-01,4.49432719e-03
1840,4.51722171e-01,-1.11318926e-01,4.47205999e-01,4.51617109e-03
1841,4.52020855e-01,-1.11673173e-01,4.47482273e-01,4.53858201e-03
1842,4.52402947e-01,-1.11919830e-01,4.47841815e-01,4.56113214e-03
1843,4.52845291e-01,-1.12057578e-01,4.48262110e-01,4.58318132e-03
1844,4.53337876e-01,-1.12091724e-01,4.48732950e-01,4.60492632e-03
1845,4.53875870e-01,-1.11998007e-01,4.49249430e-01,4.62644019e-03
1846,4.54443427e-01,-1.11773080e-01,4.49795844e-01,4.64758264e-03
1847,4.55031078e-01,-1.11396632e-01,4.50362823e-01,4.66825530e-03
1848,4.55628017e-01,-1.10879455e-01,4.50939601e-01,4.68841624e-03
1849,4.56233195e-01,-1.10217299e-01,4.51525524e-01,4.70767066e-03
1850,4.56851376e-01,-1.09428024e-01,4.52126646e-01,4.72472983e-03
1851,4.57466514e-01,-1.08502718e-01,4.52729511e-01,4.73700349e-03
1852,4.58070487e-01,-1.07447405e-01,4.53329791e-01,4.74069677e-03
1853,4.58671934e-01,-1.06237332e-01,4.53933161e-01,4.73877277e-03
1854,4.59305049e-01,-1.04867698e-01,4.54563172e-01,4.74187755e-03
1855,4.59961049e-01,-1.03333930e-01,4.55205861e-01,4.75518868e-03
1856,4.60635901e-01,-1.01663232e-01,4.55862943e-01,4.77295729e-03
1857,4.61320168e-01,-9.98446169e-02,4.56527113e-01,4.79305479e-03
1858,4.62018203e-01,-9.79003285e-02,4.57203487e-01,4.81471642e-03
1859,4.62709034e-01,-9.58174765e-02,4.57871259e-01,4.83777481e-03
1860,4.63379198e-01,-9.36250505e-02,4.58516753e-01,4.86244556e-03
1861,4.63996844e-01,-9.12988028e-02,4.59108125e-01,4.88871942e-03
1862,4.64523158e-01,-8.88677066e-02,4.59607073e-01,4.91608540e-03
1863,4.64967514e-01,-8.63056903e-02,4.60023949e-01,4.94356581e-03
1864,4.65349037e-01,-8.36469816e-02,4.60378450e-01,4.97058768e-03
1865,4.65660869e-01,-8.09076510e-02,4.60664378e-01,4.99649139e-03
1866,4.65931780e-01,-7.80931621e-02,4.60910534e-01,5.02124694e-03
1867,4.66161476e-01,-7.52054388e-02,4.61116488e-01,5.04498888e-03
1868,4.66340135e-01,-7.22606828e-02,4.61272008e-01,5.06812713e-03
1869,4.66504211e-01,-6.92540131e-02,4.61413338e-01,5.09087345e-03
1870,4.66676052e-01,-6.61929529e-02,4.61562691e-01,5.11336150e-03
1871,4.66858202e-01,-6.31022324e-02,4.61722458e-01,5.13574366e-03
1872,4.67038140e-01,-5.99933716e-02,4.61879933e-01,5.15820701e-03
1873,4.67205003e-01,-5.68967515e-02,4.62024052e-01,5.18095157e-03
1874,4.67370654e-01,-5.38383593e-02,4.62164445e-01,5.20620904e-03
1875,4.67526980e-01,-5.08244363e-02,4.62286423e-01,5.24055661e-03
1876,4.67681920e-01,-4.77798659e-02,4.62407914e-01,5.27400685e-03
1877,4.67815424e-01,-4.47147204e-02,4.62518963e-01,5.29646154e-03
1878,4.67956101e-01,-4.16708896e-02,4.62644029e-01,5.31207136e-03
1879,4.68111317e-01,-3.86578322e-02,4.62788255e-01,5.32306208e-03
1880,4.68291623e-01,-3.56683648e-02,4.62961991e-01,5.32963202e-03
1881,4.68485587e-01,-3.26988453e-02,4.63154059e-01,5.33152765e-03
1882,4.68658561e-01,-2.97457846e-02,4.63327843e-01,5.33071821e-03
1883,4.68802874e-01,-2.68293614e-02,4.63470550e-01,5.33232404e-03
1884,4.68933826e-01,-2.39845016e-02,4.63596227e-01,5.33759910e-03
1885,4.69032664e-01,-2.12415371e-02,4.63688334e-01,5.34433078e-03
1886,4.69134243e-01,-1.86039035e-02,4.63782945e-01,5.35129846e-03
1887,4.69244743e-01,-1.60648285e-02,4.63886617e-01,5.35812610e-03
1888,4.69347367e-01,-1.36422899e-02,4.63982859e-01,5.36450849e-03
1889,4.69413037e-01,-1.13478806e-02,4.64042904e-01,5.37013356e-03
1890,4.69457166e-01,-9.18684048e-03,4.64082193e-01,5.37497357e-03
1891,4.69475141e-01,-7.16036346e-03,4.64095971e-01,5.37916996e-03
1892,4.69451565e-01,-5.25594077e-03,4.64068800e-01,5.38276578e-03
1893,4.69383602e-01,-3.45863735e-03,4.63997918e-01,5.38568383e-03
1894,4.69278521e-01,-1.76860522e-03,4.63890349e-01,5.38817198e-03
1895,4.69159878e-01,-1.81086513e-04,4.63769612e-01,5.39026656e-03
1896,4.69028138e-01,1.31641131e-03,4.63636362e-01,5.39177619e-03
1897,4.68861499e-01,2.74284644e-03,4.63469411e-01,5.39208704e-03
1898,4.68663566e-01,4.09635428e-03,4.63272264e-01,5.39130203e-03
1899,4.68434069e-01,5.35589324e-03,4.63044242e-01,5.38982749e-03
1900,4.68193776e-01,6.53713113e-03,4.62805949e-01,5.38782675e-03
1901,4.68001983e-01,7.64178484e-03,4.62616609e-01,5.38537365e-03
1902,4.67839555e-01,8.67210712e-03,4.62457177e-01,5.38237720e-03
1903,4.67696183e-01,9.60967228e-03,4.62317447e-01,5.37873530e-03
1904,4.67604157e-01,1.05210739e-02,4.62229498e-01,5.37465827e-03
1905,4.67549913e-01,1.13580435e-02,4.62179816e-01,5.37009702e-03
1906,4.67561618e-01,1.21750260e-02,4.62196529e-01,5.36508931e-03
1907,4.67621377e-01,1.29302891e-02,4.62261896e-01,5.35948158e-03
1908,4.67768101e-01,1.36778873e-02,4.62414799e-01,5.35330129e-03
1909,4.67957478e-01,1.43828599e-02,4.62610881e-01,5.34659776e-03
1910,4.68169662e-01,1.51018773e-02,4.62830433e-01,5.33922922e-03
1911,4.68382665e-01,1.57967062e-02,4.63051498e-01,5.33116786e-03
1912,4.68591357e-01,1.65112420e-02,4.63268856e-01,5.32250085e-03
1913,4.68765045e-01,1.72508458e-02,4.63452066e-01,5.31297983e-03
1914,4.68938573e-01,1.80717977e-02,4.63635944e-01,5.30262881e-03
1915,4.69119789e-01,1.89548919e-02,4.63828182e-01,5.29160728e-03
1916,4.69325624e-01,1.99475672e-02,4.64045702e-01,5.27992225e-03
1917,4.69565997e-01,2.10542705e-02,4.64298424e-01,5.26757237e-03
1918,4.69879638e-01,2.22833738e-02,4.64624687e-01,5.25495118e-03
1919,4.70247379e-01,2.36036878e-02,4.65004980e-01,5.24239896e-03
1920,4.70664819e-01,2.50354459e-02,4.65434714e-01,5.23010492e-03
1921,4.71145590e-01,2.65573292e-02,4.65927455e-01,5.21813487e-03
1922,4.71668781e-01,2.81861314e-02,4.66462249e-01,5.20653191e-03
1923,4.72254831e-01,2.99212328e-02,4.67059506e-01,5.19532498e-03
1924,4.72909667e-01,3.17870670e-02,4.67725066e-01,5.18460157e-03
1925,4.73629050e-01,3.37798935e-02,4.68454531e-01,5.17451925e-03
1926,4.74397875e-01,3.58979374e-02,4.69232631e-01,5.16524368e-03
1927,4.75214401e-01,3.81324850e-02,4.70057568e-01,5.15683229e-03
1928,4.76032874e-01,4.04692620e-02,4.70883678e-01,5.14919624e-03
1929,4.76870028e-01,4.28843667e-02,4.71727244e-01,5.14278405e-03
1930,4.77701939e-01,4.53447568e-02,4.72564027e-01,5.13791200e-03
1931,4.78542849e-01,4.78342966e-02,4.73408640e-01,5.13420889e-03
1932,4.79393982e-01,5.03376093e-02,4.74262464e-01,5.13151731e-03
1933,4.80262175e-01,5.28279285e-02,4.75132273e-01,5.12990190e-03
1934,4.81151639e-01,5.53287654e-02,4.76022214e-01,5.12942520e-03
1935,4.82081885e-01,5.78286543e-02,4.76951729e-01,5.13015641e-03
1936,4.83086103e-01,6.03201971e-02,4.77953449e-01,5.13265429e-03
1937,4.84137713e-01,6.28004840e-02,4.79000673e-01,5.13704043e-03
1938,4.85225732e-01,6.52173710e-02,4.80082335e-01,5.14339722e-03
1939,4.86323677e-01,6.75773286e-02,4.81171629e-01,5.15204734e-03
1940,4.87407145e-01,6.98807493e-02,4.82244192e-01,5.16295272e-03
1941,4.88483040e-01,7.21234032e-02,4.83306621e-01,5.17641852e-03
1942,4.89569479e-01,7.42943034e-02,4.84377141e-01,5.19233779e-03
1943,4.90689372e-01,7.63989071e-02,4.85478634e-01,5.21073790e-03
1944,4.91843191e-01,7.84172593e-02,4.86610980e-01,5.23221038e-03
1945,4.92997206e-01,8.03176477e-02,4.87740452e-01,5.25675429e-03
1946,4.94072796e-01,8.21303022e-02,4.88788721e-01,5.28407496e-03
1947,4.95087686e-01,8.38445716e-02,4.89773539e-01,5.31414732e-03
1948,4.96059731e-01,8.54699808e-02,4.90712939e-01,5.34679221e-03
1949,4.97001674e-01,8.69377302e-02,4.91619903e-01,5.38177103e-03
1950,4.97910084e-01,8.82762720e-02,4.92491070e-01,5.41901401e-03
1951,4.98777769e-01,8.94776559e-02,4.93319352e-01,5.45841737e-03
1952,4.99618874e-01,9.05341153e-02,4.94119117e-01,5.49975697e-03
1953,5.00403941e-01,9.14149856e-02,4.94861317e-01,5.54262413e-03
1954,5.01194788e-01,9.20996933e-02,4.95607600e-01,5.58718825e-03
1955,5.01996789e-01,9.25986130e-02,4.96363400e-01,5.63338905e-03
1956,5.02788369e-01,9.29011366e-02,4.97107137e-01,5.68123152e-03
1957,5.03499929e-01,9.29893938e-02,4.97767539e-01,5.73239041e-03
1958,5.04076331e-01,9.28967949e-02,4.98281462e-01,5.79486896e-03
1959,5.04515395e-01,9.25977568e-02,4.98655070e-01,5.86032485e-03
1960,5.04933347e-01,9.20335193e-02,4.99022674e-01,5.91067385e-03
1961,5.05394931e-01,9.11558482e-02,4.99441070e-01,5.95386130e-03
1962,5.05898609e-01,8.99639345e-02,4.99903203e-01,5.99540654e-03
1963,5.06350667e-01,8.84684296e-02,5.00314314e-01,6.03635286e-03
1964,5.06724134e-01,8.66596710e-02,5.00647465e-01,6.07666906e-03
1965,5.06922341e-01,8.45943399e-02,5.00806298e-01,6.11604353e-03
1966,5.06910741e-01,8.22622774e-02,5.00756889e-01,6.15385149e-03
1967,5.06744024e-01,7.96471577e-02,5.00555367e-01,6.18865646e-03
1968,5.06365818e-01,7.67372987e-02,5.00147149e-01,6.21866907e-03
1969,5.05749481e-01,7.35642545e-02,4.99508630e-01,6.24085140e-03
1970,5.04988933e-01,7.00904387e-02,4.98734893e-01,6.25403988e-03
1971,5.04062564e-01,6.63340301e-02,4.97798734e-01,6.26382956e-03
1972,5.03038934e-01,6.23392173e-02,4.96745178e-01,6.29375605e-03
1973,5.01844342e-01,5.81689470e-02,4.95526097e-01,6.31824499e-03
1974,5.00484839e-01,5.38538364e-02,4.94182958e-01,6.30188052e-03
1975,4.99004214e-01,4.94709667e-02,4.92722998e-01,6.28121602e-03
1976,4.97352695e-01,4.51623363e-02,4.91091288e-01,6.26140707e-03
1977,4.95549769e-01,4.09385851e-02,4.89305490e-01,6.24427914e-03
1978,4.93751197e-01,3.67956186e-02,4.87516820e-01,6.23437677e-03
1979,4.91998762e-01,3.27678791e-02,4.85767139e-01,6.23162328e-03
1980,4.90345817e-01,2.88204110e-02,4.84108056e-01,6.23776059e-03
1981,4.88743639e-01,2.50561048e-02,4.82494910e-01,6.24872952e-03
1982,4.87326428e-01,2.14760681e-02,4.81080073e-01,6.24635488e-03
1983,4.86086783e-01,1.79892771e-02,4.79853813e-01,6.23297022e-03
1984,4.84968582e-01,1.44881721e-02,4.78758513e-01,6.21006836e-03
1985,4.83888479e-01,1.09638050e-02,4.77706074e-01,6.18240512e-03
1986,4.82896474e-01,7.39588952e-03,4.76740075e-01,6.15639847e-03
1987,4.82104997e-01,3.81519785e-03,4.75968884e-01,6.13611268e-03
1988,4.81469160e-01,2.54913086e-04,4.75347715e-01,6.12144424e-03
1989,4.80984790e-01,-3.23459512e-03,4.74874064e-01,6.11072669e-03
1990,4.80496017e-01,-6.66479995e-03,4.74391536e-01,6.10448106e-03
1991,4.79976857e-01,-9.99775560e-03,4.73874611e-01,6.10224601e-03
1992,4.79461512e-01,-1.32072905e-02,4.73354278e-01,6.10723461e-03
1993,4.78849765e-01,-1.62813810e-02,4.72733177e-01,6.11658710e-03
1994,4.78181940e-01,-1.92350722e-02,4.72055573e-01,6.12636696e-03
1995,4.77545267e-01,-2.20968918e-02,4.71404990e-01,6.14027708e-03
1996,4.76856761e-01,-2.47890953e-02,4.70697353e-01,6.15940744e-03
1997,4.76095422e-01,-2.72737232e-02,4.69913792e-01,6.18163006e-03
1998,4.75210596e-01,-2.95382632e-02,4.69005994e-01,6.20460196e-03
1999,4.74273218e-01,-3.16331478e-02,4.68047213e-01,6.22600571e-03
2000,4.73320816e-01,-3.36143905e-02,4.67076950e-01,6.24386519e-03
